Metro,Date,Days_on_Market,Income_Needed,Inventory,Market_Temp,New_Construction,Sales_Count,ZHVF_Growth,ZHVI,ZHVI_State,ZORF_Growth,ZORI
"Jacksonville, FL",2007-01-31,,,,,,,,226423.61011015114,,,
"Jacksonville, FL",2007-02-28,,,,,,,,226112.88654352934,,,
"Jacksonville, FL",2007-03-31,,,,,,,,225982.153415053,,,
"Jacksonville, FL",2007-04-30,,,,,,,,225977.64964834973,,,
"Jacksonville, FL",2007-05-31,,,,,,,,225923.3544784178,,,
"Jacksonville, FL",2007-06-30,,,,,,,,225391.74937549946,,,
"Jacksonville, FL",2007-07-31,,,,,,,,224728.0854008243,,,
"Jacksonville, FL",2007-08-31,,,,,,,,223691.85331056677,,,
"Jacksonville, FL",2007-09-30,,,,,,,,222436.95908456808,,,
"Jacksonville, FL",2007-10-31,,,,,,,,220843.20532554502,,,
"Jacksonville, FL",2007-11-30,,,,,,,,219146.93383985618,,,
"Jacksonville, FL",2007-12-31,,,,,,,,217423.31634792863,,,
"Jacksonville, FL",2008-01-31,,,,,,,,215558.20923108087,,,
"Jacksonville, FL",2008-02-29,,,,,,942.0,,213929.47863073242,,,
"Jacksonville, FL",2008-03-31,,,,,,1015.0,,212861.77869867315,,,
"Jacksonville, FL",2008-04-30,,,,,,1102.0,,211626.83460794354,,,
"Jacksonville, FL",2008-05-31,,,,,,1272.0,,209804.873260451,,,
"Jacksonville, FL",2008-06-30,,,,,,1281.0,,207297.2223401546,,,
"Jacksonville, FL",2008-07-31,,,,,,1176.0,,204642.7701402315,,,
"Jacksonville, FL",2008-08-31,,,,,,996.0,,201888.5122188007,,,
"Jacksonville, FL",2008-09-30,,,,,,1036.0,,198866.5576373722,,,
"Jacksonville, FL",2008-10-31,,,,,,1004.0,,195898.32519053176,,,
"Jacksonville, FL",2008-11-30,,,,,,751.0,,193107.50078225302,,,
"Jacksonville, FL",2008-12-31,,,,,,1022.0,,190503.71148224839,,,
"Jacksonville, FL",2009-01-31,,,,,,724.0,,188472.14724510015,,,
"Jacksonville, FL",2009-02-28,,,,,,819.0,,186236.42021559403,,,
"Jacksonville, FL",2009-03-31,,,,,,994.0,,183817.0311876007,,,
"Jacksonville, FL",2009-04-30,,,,,,1058.0,,180738.2064909883,,,
"Jacksonville, FL",2009-05-31,,,,,,1167.0,,177946.99863950544,,,
"Jacksonville, FL",2009-06-30,,,,,,1331.0,,175583.692796635,,,
"Jacksonville, FL",2009-07-31,,,,,,1354.0,,174204.41513331202,,,
"Jacksonville, FL",2009-08-31,,,,,,1158.0,,173132.87042132442,,,
"Jacksonville, FL",2009-09-30,,,,,,1279.0,,172008.43230997524,,,
"Jacksonville, FL",2009-10-31,,,,,,1378.0,,170335.6869460588,,,
"Jacksonville, FL",2009-11-30,,,,,,1269.0,,168891.84299113628,,,
"Jacksonville, FL",2009-12-31,,,,,,1394.0,,167683.7560716505,,,
"Jacksonville, FL",2010-01-31,,,,,,917.0,,166275.27183961793,,,
"Jacksonville, FL",2010-02-28,,,,,,1021.0,,164955.94149352223,,,
"Jacksonville, FL",2010-03-31,,,,,,1455.0,,163800.3665467316,,,
"Jacksonville, FL",2010-04-30,,,,,,1471.0,,163202.24166435984,,,
"Jacksonville, FL",2010-05-31,,,,,,1424.0,,162893.46815903063,,,
"Jacksonville, FL",2010-06-30,,,,,,1630.0,,162592.9259841245,,,
"Jacksonville, FL",2010-07-31,,,,,,1339.0,,161591.56672113718,,,
"Jacksonville, FL",2010-08-31,,,,,,1348.0,,159750.80287817528,,,
"Jacksonville, FL",2010-09-30,,,,,,1309.0,,157716.4976779687,,,
"Jacksonville, FL",2010-10-31,,,,,,1176.0,,156129.27743911548,,,
"Jacksonville, FL",2010-11-30,,,,,,1049.0,,154466.81808239408,,,
"Jacksonville, FL",2010-12-31,,,,,,1415.0,,152459.27820828214,,,
"Jacksonville, FL",2011-01-31,,,,,,1060.0,,150170.32583478763,,,
"Jacksonville, FL",2011-02-28,,,,,,1182.0,,148536.25578514315,,,
"Jacksonville, FL",2011-03-31,,,,,,1459.0,,146992.02871838794,,,
"Jacksonville, FL",2011-04-30,,,,,,1507.0,,145605.90503487468,,,
"Jacksonville, FL",2011-05-31,,,,,,1422.0,,143739.01421405876,,,
"Jacksonville, FL",2011-06-30,,,,,,1631.0,,141928.62328732997,,,
"Jacksonville, FL",2011-07-31,,,,,,1360.0,,140338.58327098552,,,
"Jacksonville, FL",2011-08-31,,,,,,1545.0,,139037.43361200267,,,
"Jacksonville, FL",2011-09-30,,,,,,1364.0,,137904.39407773383,,,
"Jacksonville, FL",2011-10-31,,,,,,1241.0,,136721.80158285404,,,
"Jacksonville, FL",2011-11-30,,,,,,1208.0,,135891.87394676055,,,
"Jacksonville, FL",2011-12-31,,,,,,1417.0,,135525.01933817661,,,
"Jacksonville, FL",2012-01-31,,31286.54544373733,,,,976.0,,135570.34104179658,,,
"Jacksonville, FL",2012-02-29,,31182.7820432125,,,,1282.0,,135615.07775120295,,,
"Jacksonville, FL",2012-03-31,,31290.09788284462,,,,1521.0,,135607.4519804306,,,
"Jacksonville, FL",2012-04-30,,31152.8278599914,,,,1491.0,,135726.5142001408,,,
"Jacksonville, FL",2012-05-31,,30845.32365316043,,,,1588.0,,135836.80219815622,,,
"Jacksonville, FL",2012-06-30,,30539.018350580835,,,,1716.0,,136084.24283345023,,,
"Jacksonville, FL",2012-07-31,,30218.124347502853,,,,1554.0,,136109.84920977792,,,
"Jacksonville, FL",2012-08-31,,30333.411989472304,,,,1692.0,,135969.43238196836,,,
"Jacksonville, FL",2012-09-30,,30079.36462467157,,,,1431.0,,135893.42354954072,,,
"Jacksonville, FL",2012-10-31,,29890.673033421954,,,,1740.0,,136285.2090297031,,,
"Jacksonville, FL",2012-11-30,,29988.633148300094,,,,1630.0,,137113.45947373039,,,
"Jacksonville, FL",2012-12-31,,30213.914865059367,,,,1847.0,,138316.9153857346,,,
"Jacksonville, FL",2013-01-31,,30516.10859491395,,,,1425.0,,139483.17578411664,,,
"Jacksonville, FL",2013-02-28,,31039.293298586927,,,,1483.0,,140600.8495052087,,,
"Jacksonville, FL",2013-03-31,,31324.487018284013,,,,1927.0,,141584.01314688203,,,
"Jacksonville, FL",2013-04-30,,31263.110987622185,,,,2106.0,,142780.73405414677,,,
"Jacksonville, FL",2013-05-31,,31809.074335779333,,,,2313.0,,144342.53339314493,,,
"Jacksonville, FL",2013-06-30,,33580.09347723684,,,,2206.0,,146090.8176702826,,,
"Jacksonville, FL",2013-07-31,,34772.0856534554,,,,2228.0,,147806.1689505442,,,
"Jacksonville, FL",2013-08-31,,35385.44334588005,,,,2228.0,,149493.27848195797,,,
"Jacksonville, FL",2013-09-30,,35818.06385490081,,,,1921.0,,151000.84772411027,,,
"Jacksonville, FL",2013-10-31,,35317.482043909564,,,,1997.0,,152603.48374206797,,,
"Jacksonville, FL",2013-11-30,,35774.792072022814,,,,1734.0,,153857.05443196732,,,
"Jacksonville, FL",2013-12-31,,36679.60525732815,,,,2147.0,,155279.29573704326,,,
"Jacksonville, FL",2014-01-31,,38108.50273519421,,,,1612.0,,156646.25607095603,,,
"Jacksonville, FL",2014-02-28,,38090.11320868499,,,,1606.0,,158260.27426310806,,,
"Jacksonville, FL",2014-03-31,,38496.39423499217,,,,1880.0,,159507.85808952712,,,
"Jacksonville, FL",2014-04-30,,38717.61333324643,,,,2097.0,,160514.47169531035,,,
"Jacksonville, FL",2014-05-31,,38479.57572622495,,,,2292.0,,161361.7473134951,,,
"Jacksonville, FL",2014-06-30,,38548.60499968132,,,,2354.0,,162011.38847476392,,,
"Jacksonville, FL",2014-07-31,,38556.51123323455,,,,2435.0,,162504.67120937476,,,
"Jacksonville, FL",2014-08-31,,38552.59818241694,,,,2242.0,,162796.56066021416,,,
"Jacksonville, FL",2014-09-30,,38763.67279848071,,,,2161.0,,163208.4672453056,,,
"Jacksonville, FL",2014-10-31,,38455.84678539925,,,,2263.0,,163664.52209337454,,,
"Jacksonville, FL",2014-11-30,,38448.875300986016,,,,1735.0,,164286.01343809275,,,
"Jacksonville, FL",2014-12-31,,38213.64990446481,,,,2305.0,,165199.1038704584,,,
"Jacksonville, FL",2015-01-31,,37749.239619444474,,,,1562.0,,166021.22532921832,,,987.3169488598825
"Jacksonville, FL",2015-02-28,,37980.5541197312,,,,1786.0,,166665.15830407804,,,989.4759199415827
"Jacksonville, FL",2015-03-31,,38232.69451670821,,,,2469.0,,167106.10811481279,,,994.4524340780275
"Jacksonville, FL",2015-04-30,,38045.803078701305,,,,2473.0,,167749.0387233408,,,997.8496667775914
"Jacksonville, FL",2015-05-31,,38727.8349370726,,,,2506.0,,168676.95210264053,,,1004.9423998991581
"Jacksonville, FL",2015-06-30,,39349.01473906711,,,,2879.0,,169641.9498285572,,,1009.9778948860867
"Jacksonville, FL",2015-07-31,,39765.91150206051,,,,2903.0,,170722.07447817936,,,1014.8315110147167
"Jacksonville, FL",2015-08-31,,39577.17916348563,,,,2535.0,,171921.4539082529,,,1018.1553304530725
"Jacksonville, FL",2015-09-30,,39821.41305695731,,,,2613.0,,173302.35954843834,,,1017.8218374694734
"Jacksonville, FL",2015-10-31,,39825.881285461466,,,,2320.0,,174746.6732358259,,,1020.1234826003465
"Jacksonville, FL",2015-11-30,,40548.675011285224,,,,1883.0,,175941.1171058585,,,1018.4445050497877
"Jacksonville, FL",2015-12-31,,40831.39205285924,,,,2373.0,,176933.65075900932,,,1020.9275914641815
"Jacksonville, FL",2016-01-31,,40504.51758151633,,,,1852.0,,177757.89387791915,,,1022.0746983714541
"Jacksonville, FL",2016-02-29,,39998.75794461993,,,,2012.0,,178622.8609923134,,,1025.9500043644991
"Jacksonville, FL",2016-03-31,,40292.30743062211,,,,2601.0,,179499.8766377681,,,1031.566413958663
"Jacksonville, FL",2016-04-30,,40252.55325164658,,,,2614.0,,180708.29917538856,,,1037.1451371654525
"Jacksonville, FL",2016-05-31,,40497.336965798415,,,,2779.0,,181980.5990073368,,,1044.1099204234815
"Jacksonville, FL",2016-06-30,,40643.85658890564,,,,3079.0,,183206.5942179748,,,1048.5789048631912
"Jacksonville, FL",2016-07-31,,40415.6290378145,,,,2720.0,,184124.32095950271,,,1049.2782864246237
"Jacksonville, FL",2016-08-31,,40609.58149739701,,,,2885.0,,185125.04168823062,,,1051.2606459011915
"Jacksonville, FL",2016-09-30,,40967.19140460383,,,,2525.0,,186455.22843117276,,,1049.8453799340064
"Jacksonville, FL",2016-10-31,,41321.58599708675,,,,2150.0,,188017.98386786363,,,1051.3665013597301
"Jacksonville, FL",2016-11-30,,42617.747487415654,,,,2144.0,,189337.99244944355,,,1048.7912580162526
"Jacksonville, FL",2016-12-31,,44344.22773446144,,,,2439.0,,190381.6325103823,,,1047.0920313772217
"Jacksonville, FL",2017-01-31,,44056.47524835234,,,,1932.0,,191126.70410093028,,,1049.901580620746
"Jacksonville, FL",2017-02-28,,44330.00203047267,,,,2003.0,,192077.96454366704,,,1056.2519707046567
"Jacksonville, FL",2017-03-31,,44692.28619089223,,,,2725.0,,193261.80539431365,,,1068.8757695152806
"Jacksonville, FL",2017-04-30,,44455.71060870158,,,,2729.0,,194681.86791035047,,,1077.0954498412939
"Jacksonville, FL",2017-05-31,,44615.08217222318,,,,3177.0,,196006.1555980446,,,1085.4903782256913
"Jacksonville, FL",2017-06-30,,44529.46687877884,,,,3240.0,,197399.16620285355,,,1091.9024989991176
"Jacksonville, FL",2017-07-31,,45020.4717696499,,,,2796.0,,198634.8009286482,,,1097.8327146667523
"Jacksonville, FL",2017-08-31,,44995.291316389266,,,,3106.0,,200076.0102541979,,,1100.3574852069917
"Jacksonville, FL",2017-09-30,,45007.593633249395,,,,2151.0,,201489.80484574055,,,1097.9433696195536
"Jacksonville, FL",2017-10-31,,45685.827454199454,,,,2386.0,,203190.33341792994,,,1095.789559774299
"Jacksonville, FL",2017-11-30,,46092.43808752502,,,,2346.0,,204685.62214176403,,,1098.2928356557313
"Jacksonville, FL",2017-12-31,,46487.31294255403,,,,2580.0,,206096.55559286627,,,1104.1089927050623
"Jacksonville, FL",2018-01-31,,46727.46278192459,,48.0,508.0,1869.0,,207274.37304302418,,,1111.3747184379044
"Jacksonville, FL",2018-02-28,,48138.044774235736,,47.0,615.0,2061.0,,208507.9789632518,,,1115.338773198671
"Jacksonville, FL",2018-03-31,52.0,48887.014667797645,8926.0,47.0,834.0,2633.0,,209917.2987944345,,,1123.60312453258
"Jacksonville, FL",2018-04-30,52.0,49310.46850790404,9570.0,47.0,721.0,2949.0,,211464.42446728656,,,1130.7182390724936
"Jacksonville, FL",2018-05-31,51.0,50134.69034793881,10035.0,47.0,787.0,3173.0,,213075.23126576262,,,1140.9118342364757
"Jacksonville, FL",2018-06-30,52.0,50374.515147186605,10278.0,46.0,798.0,3156.0,,214491.48167243032,,,1146.972165717545
"Jacksonville, FL",2018-07-31,52.0,50542.26672252355,10467.0,45.0,668.0,2957.0,,216052.28592840183,,,1153.166093210118
"Jacksonville, FL",2018-08-31,55.0,50969.94811931606,10547.0,45.0,745.0,2945.0,,217539.69746623913,,,1154.7762134154864
"Jacksonville, FL",2018-09-30,57.0,51627.34810886752,10436.0,44.0,687.0,2494.0,,219018.77131220998,,,1154.555109034332
"Jacksonville, FL",2018-10-31,60.0,52774.91214549633,10225.0,43.0,741.0,2593.0,,220279.27899603965,,,1154.3948205362758
"Jacksonville, FL",2018-11-30,64.0,53215.88692981681,9956.0,43.0,821.0,2295.0,,221508.60942824252,,,1159.5684463558814
"Jacksonville, FL",2018-12-31,67.0,52518.8573158456,9533.0,45.0,869.0,2249.0,,222726.61250233752,,,1162.6357506311406
"Jacksonville, FL",2019-01-31,72.0,51926.77320769169,9359.0,47.0,611.0,1885.0,,223807.96419090396,,,1165.5459868832415
"Jacksonville, FL",2019-02-28,74.0,51752.83096315703,9419.0,48.0,682.0,1998.0,,224797.45817513624,,,1167.3490365251166
"Jacksonville, FL",2019-03-31,73.0,51509.17148030086,10001.0,48.0,832.0,2565.0,,225681.6943040865,,,1174.2913875262818
"Jacksonville, FL",2019-04-30,70.0,51143.18248436826,10540.0,49.0,796.0,3046.0,,226330.17137516942,,,1182.9006729257146
"Jacksonville, FL",2019-05-31,64.0,50996.91318812998,10884.0,48.0,830.0,3266.0,,226980.79200626523,,,1190.091815974068
"Jacksonville, FL",2019-06-30,59.0,50021.962109091386,10703.0,48.0,964.0,3059.0,,227642.8594672971,,,1196.4045169123606
"Jacksonville, FL",2019-07-31,56.0,50051.18843900494,10270.0,50.0,813.0,3100.0,,228441.77126799736,,,1198.57267986586
"Jacksonville, FL",2019-08-31,54.0,49611.140364867664,9823.0,50.0,806.0,3048.0,,229150.49691314003,,,1202.4808918569736
"Jacksonville, FL",2019-09-30,56.0,49714.83561431516,9520.0,48.0,760.0,2570.0,,229726.8740703146,,,1203.498864910771
"Jacksonville, FL",2019-10-31,57.0,50238.56795936195,9337.0,47.0,717.0,2569.0,,230455.15199843104,,,1204.5992153116297
"Jacksonville, FL",2019-11-30,59.0,50498.49771119679,9053.0,47.0,759.0,2176.0,,231441.36722040628,,,1203.6118253979823
"Jacksonville, FL",2019-12-31,60.0,50882.484086764394,8693.0,49.0,1083.0,2577.0,,232670.69747038544,,,1207.7832511411066
"Jacksonville, FL",2020-01-31,63.0,50595.52146473985,8422.0,51.0,732.0,1985.0,,234226.54266168686,,,1211.1225683947114
"Jacksonville, FL",2020-02-29,64.0,50285.60418734687,8392.0,53.0,746.0,2324.0,,235901.23316540313,,,1216.8679963875113
"Jacksonville, FL",2020-03-31,58.0,50564.06516015066,8737.0,53.0,1019.0,2804.0,,237495.81278844483,,,1223.7999078098335
"Jacksonville, FL",2020-04-30,53.0,50194.87664053646,8748.0,56.0,909.0,2313.0,,238554.82182113235,,,1225.9999974262914
"Jacksonville, FL",2020-05-31,51.0,49992.9599205792,8828.0,58.0,878.0,2078.0,,238927.57657877172,,,1227.5952204682278
"Jacksonville, FL",2020-06-30,53.0,49775.70631871902,8600.0,60.0,1087.0,2922.0,,239136.60175283207,,,1228.156298435291
"Jacksonville, FL",2020-07-31,53.0,49293.94595976326,8434.0,62.0,1084.0,3609.0,,239669.1397423829,,,1237.9526326255911
"Jacksonville, FL",2020-08-31,50.0,49238.02709764985,7980.0,62.0,952.0,3300.0,,241081.86930526712,,,1251.0308213447704
"Jacksonville, FL",2020-09-30,48.0,49494.491046703646,7461.0,60.0,1003.0,3266.0,,243403.90736554726,,,1259.0385930384732
"Jacksonville, FL",2020-10-31,43.0,49778.19328085767,6937.0,61.0,953.0,3343.0,,246147.71670623656,,,1266.264442320472
"Jacksonville, FL",2020-11-30,39.0,50079.96801563978,6361.0,63.0,908.0,2807.0,,249321.41188033414,,,1270.306680721811
"Jacksonville, FL",2020-12-31,35.0,50322.02417834927,5814.0,66.0,1199.0,3213.0,,252480.3706082514,,,1276.2239358318016
"Jacksonville, FL",2021-01-31,36.0,50102.83920554873,5552.0,72.0,849.0,2535.0,,256058.69199812572,,,1287.497151978123
"Jacksonville, FL",2021-02-28,34.0,51133.56974389956,5258.0,78.0,859.0,2819.0,,259946.3072600862,,,1296.5823069055207
"Jacksonville, FL",2021-03-31,28.0,53133.75541512921,5293.0,79.0,1182.0,3604.0,,264162.6142109647,,,1315.4720640318815
"Jacksonville, FL",2021-04-30,22.0,53849.916276351214,5292.0,77.0,914.0,3889.0,,268588.67605179053,,,1336.8517942104074
"Jacksonville, FL",2021-05-31,19.0,54307.71393203666,5575.0,74.0,886.0,3954.0,,273564.33370423195,,,1368.2891024717842
"Jacksonville, FL",2021-06-30,17.0,55444.34413164917,5741.0,71.0,988.0,4228.0,,279470.0695655952,,,1403.2422846487193
"Jacksonville, FL",2021-07-31,16.0,55991.33473320265,5927.0,68.0,827.0,4113.0,,285258.66479994,,,1439.86363519744
"Jacksonville, FL",2021-08-31,16.0,56799.6259242895,6139.0,66.0,977.0,3985.0,,290241.8550067952,,,1476.2347026015757
"Jacksonville, FL",2021-09-30,17.0,57832.45686063946,6312.0,65.0,913.0,3567.0,,294160.9741356839,,,1502.024210805983
"Jacksonville, FL",2021-10-31,19.0,59488.8883755785,6370.0,63.0,929.0,3667.0,,298347.38677156524,,,1521.0863454304722
"Jacksonville, FL",2021-11-30,20.0,60437.2060865352,6084.0,64.0,1019.0,3675.0,,303315.57197300746,,,1530.8652982558783
"Jacksonville, FL",2021-12-31,23.0,61621.86104664321,5504.0,69.0,1218.0,3627.0,,308687.20673520793,,,1541.5826911155432
"Jacksonville, FL",2022-01-31,24.0,63820.63476793107,4966.0,77.0,820.0,2849.0,,315434.8612587853,,,1545.9544989565893
"Jacksonville, FL",2022-02-28,23.0,67171.30989571995,4604.0,81.0,926.0,2915.0,,323337.87970037473,,,1558.91077754257
"Jacksonville, FL",2022-03-31,20.0,71484.04747110278,4661.0,78.0,1025.0,3571.0,,332589.0650649365,,,1568.135771684639
"Jacksonville, FL",2022-04-30,17.0,78644.64705176445,4815.0,74.0,980.0,3485.0,,341806.7563730649,,,1588.8513772164963
"Jacksonville, FL",2022-05-31,14.0,82131.08762272236,5270.0,67.0,1057.0,3816.0,,349944.0945653159,,,1603.128689328893
"Jacksonville, FL",2022-06-30,14.0,85756.27913982191,5837.0,59.0,1204.0,3551.0,,356814.4239604126,,,1623.3964375612
"Jacksonville, FL",2022-07-31,16.0,86029.84034849222,6486.0,54.0,919.0,2829.0,,361210.93452601816,,,1633.6769678910784
"Jacksonville, FL",2022-08-31,21.0,85245.05717092831,7093.0,50.0,1049.0,2858.0,,363308.66437685816,,,1641.4344766218437
"Jacksonville, FL",2022-09-30,26.0,91957.0653598671,7393.0,46.0,803.0,2266.0,,363514.100479011,,,1637.8319231044948
"Jacksonville, FL",2022-10-31,32.0,98042.80923965827,7631.0,43.0,1214.0,2399.0,,363255.3131846895,,,1638.048169467709
"Jacksonville, FL",2022-11-30,39.0,97309.84681977962,7653.0,42.0,1098.0,1878.0,,362784.888363713,,,1631.9565891304142
"Jacksonville, FL",2022-12-31,47.0,93727.30034416185,7610.0,44.0,1298.0,1882.0,,361434.1587870517,,,1627.211228424272
"Jacksonville, FL",2023-01-31,57.0,93990.46935571835,7448.0,47.0,874.0,1527.0,,359024.5382326119,,,1622.9239523773501
"Jacksonville, FL",2023-02-28,63.0,93405.50264687276,7283.0,50.0,1047.0,1822.0,,356588.9154515625,,,1623.7233197494004
"Jacksonville, FL",2023-03-31,64.0,95256.64201792858,7350.0,51.0,1230.0,2667.0,,354949.81912835035,,,1635.5553897063896
"Jacksonville, FL",2023-04-30,59.0,93697.3443153624,7276.0,51.0,1037.0,2313.0,,354213.9564598331,,,1643.0426594287014
"Jacksonville, FL",2023-05-31,53.0,94354.146724289,7242.0,50.0,1173.0,2768.0,,353901.1972669891,,,1653.0604313415115
"Jacksonville, FL",2023-06-30,49.0,96669.73349989901,7156.0,49.0,1219.0,2775.0,,354039.25493390945,,,1654.1225599555216
"Jacksonville, FL",2023-07-31,47.0,97784.98665877504,7180.0,48.0,1044.0,2298.0,,354209.5602268286,,,1657.9645778503923
"Jacksonville, FL",2023-08-31,47.0,99800.08206452112,7212.0,48.0,1025.0,2392.0,,354703.3767236937,,,1659.1117085554718
"Jacksonville, FL",2023-09-30,48.0,100989.1116586118,7246.0,45.0,991.0,2165.0,,355031.2146583188,,,1656.3440850322697
"Jacksonville, FL",2023-10-31,50.0,104459.28522362214,7323.0,44.0,958.0,2030.0,,355369.8745349436,,,1644.2033326243823
"Jacksonville, FL",2023-11-30,53.0,103240.38351040833,7366.0,44.0,934.0,1769.0,,355544.8028151072,,,1635.1887716724948
"Jacksonville, FL",2023-12-31,57.0,98624.17129098506,7318.0,45.0,1030.0,1694.0,,355848.03633633564,,,1626.434656084417
"Jacksonville, FL",2024-01-31,60.0,98096.07589830612,7455.0,47.0,655.0,1452.0,,356358.6554687894,,,1630.6871210792872
"Jacksonville, FL",2024-02-29,63.0,99384.153163161,7890.0,48.0,811.0,1866.0,,357172.6714979613,,,1635.052702470905
"Jacksonville, FL",2024-03-31,61.0,100038.66821308958,8640.0,46.0,1028.0,2235.0,,358142.0183155651,,,1646.7896977299176
"Jacksonville, FL",2024-04-30,59.0,101732.60838400548,9344.0,45.0,812.0,2572.0,,358962.7522263212,,,1654.3077790521816
"Jacksonville, FL",2024-05-31,57.0,102339.0599823593,9978.0,43.0,1022.0,2529.0,,359150.32834229403,,,1662.7834128672348
"Jacksonville, FL",2024-06-30,58.0,101096.58559472123,10472.0,42.0,996.0,2366.0,,358563.61286323395,,,1665.9309767820612
"Jacksonville, FL",2024-07-31,64.0,100344.50044686678,10795.0,41.0,852.0,2382.0,,357638.4878620825,,,1669.1866453242055
"Jacksonville, FL",2024-08-31,68.0,97502.79519834247,10884.0,40.0,887.0,2279.0,,356806.20557333645,,,1667.4849833902365
"Jacksonville, FL",2024-09-30,72.0,95340.98949835672,10796.0,40.0,902.0,1805.0,,356072.4680718966,,,1663.9755420404742
"Jacksonville, FL",2024-10-31,73.0,97038.30859609603,10681.0,40.0,771.0,1950.0,,355463.8885242925,,,1659.4793201832056
"Jacksonville, FL",2024-11-30,76.0,99706.01750397439,10572.0,40.0,813.0,1687.0,,354792.90985553403,,,1656.571743517187
"Jacksonville, FL",2024-12-31,82.0,98944.47278926364,10323.0,41.0,1029.0,1983.0,,354387.90887137665,,,1653.195834300163
